date,price
2019-01-10,8.1
2019-01-11,8.05
2019-01-14,8.13
2019-01-15,7.98
2019-01-16,7.94
2019-01-17,7.92
2019-01-18,7.86
2019-01-21,7.79
2019-01-22,7.89
2019-01-23,7.9
2019-01-24,7.84
2019-01-25,7.73
2019-01-28,7.71
2019-01-29,7.71
2019-01-30,7.7
2019-02-11,7.55
2019-02-12,7.51
2019-02-13,7.43
2019-02-14,7.44
2019-02-15,7.46
2019-02-18,7.34
2019-02-19,7.31
2019-02-20,7.27
2019-02-21,7.19
2019-02-22,7.29
2019-02-25,6.96
2019-02-26,6.74
2019-02-27,6.69
2019-03-04,6.5
2019-03-05,6.58
2019-03-06,6.59
2019-03-07,6.68
2019-03-08,6.84
2019-03-11,6.82
2019-03-12,6.71
2019-03-13,6.74
2019-03-14,6.73
2019-03-15,6.69
2019-03-18,6.58
2019-03-19,6.54
2019-03-20,6.63
2019-03-21,6.56
2019-03-22,6.62
2019-03-25,6.71
2019-03-26,6.74
2019-03-27,6.69
2019-03-28,6.73
2019-03-29,6.52
2019-04-01,6.36
2019-04-02,6.34
2019-04-03,6.31
2019-04-08,6.23
2019-04-09,6.15
2019-04-10,6.17
2019-04-11,6.22
2019-04-12,6.27
2019-04-15,6.13
2019-04-16,6.1
2019-04-17,6.04
2019-04-18,6.09
2019-04-19,6.05
2019-04-22,6.13
2019-04-23,6.1
2019-04-24,6.14
2019-04-25,6.15
2019-04-26,6.24
2019-04-29,6.15
2019-04-30,6.19
2019-05-02,6.21
2019-05-03,6.2
2019-05-06,6.57
2019-05-07,6.52
2019-05-08,6.55
2019-05-09,6.7
2019-05-10,6.64
2019-05-13,6.69
2019-05-14,6.69
2019-05-15,6.56
2019-05-16,6.54
2019-05-17,6.66
2019-05-20,6.73
2019-05-21,6.61
2019-05-22,6.65
2019-05-23,6.72
2019-05-24,6.73
2019-05-27,6.7
2019-05-28,6.59
2019-05-29,6.61
2019-05-30,6.65
2019-05-31,6.63
2019-06-03,6.63
2019-06-04,6.69
2019-06-05,6.64
2019-06-06,6.68
2019-06-10,6.59
2019-06-11,6.45
2019-06-12,6.47
2019-06-13,6.49
2019-06-14,6.47
2019-06-17,6.48
2019-06-18,6.49
2019-06-19,6.29
2019-06-20,6.19
2019-06-21,6.18
2019-06-24,6.14
2019-06-25,6.24
2019-06-26,6.21
2019-06-27,6.18
