date,price
2017-08-03,10469.88
2017-08-04,10506.56
2017-08-07,10579.38
2017-08-08,10568.97
2017-08-09,10470.38
2017-08-10,10329.74
2017-08-11,10329.57
2017-08-14,10225.28
2017-08-15,10311.16
2017-08-16,10290.39
2017-08-17,10369.37
2017-08-18,10321.33
2017-08-21,10326.39
2017-08-22,10392.07
2017-08-23,10406.81
2017-08-24,10488.96
2017-08-25,10515.51
2017-08-28,10525.98
2017-08-29,10496.57
2017-08-30,10569.4
2017-08-31,10585.78
2017-09-01,10594.82
2017-09-04,10569.87
2017-09-05,10617.84
2017-09-06,10547.86
2017-09-07,10538.51
2017-09-08,10609.95
2017-09-11,10572.16
2017-09-12,10610.35
2017-09-13,10532.88
2017-09-14,10553.57
2017-09-15,10580.41
2017-09-18,10631.57
2017-09-19,10576.14
2017-09-20,10519.17
2017-09-21,10578.44
2017-09-22,10449.68
2017-09-25,10335.89
2017-09-26,10257.02
2017-09-27,10326.68
2017-09-28,10296.45
2017-09-29,10329.94
2017-10-02,10465.16
2017-10-03,10469.35
2017-10-05,10518.27
2017-10-06,10532.81
2017-10-11,10641.19
2017-10-12,10711.44
2017-10-13,10724.09
2017-10-16,10774.21
2017-10-17,10723.15
2017-10-18,10720.28
2017-10-19,10760.29
2017-10-20,10728.88
2017-10-23,10735.21
2017-10-24,10743.78
2017-10-25,10750.57
2017-10-26,10734.76
2017-10-27,10709.11
2017-10-30,10756.87
2017-10-31,10793.8
2017-11-01,10806.36
2017-11-02,10788.51
2017-11-03,10800.77
2017-11-06,10786.19
2017-11-07,10840.34
2017-11-08,10818.99
2017-11-09,10743.27
2017-11-10,10732.67
2017-11-13,10683.92
2017-11-14,10687.18
2017-11-15,10630.65
2017-11-16,10625.04
2017-11-17,10701.64
2017-11-20,10664.55
2017-11-21,10779.24
2017-11-22,10822.59
2017-11-23,10854.57
2017-11-24,10854.09
2017-11-27,10750.93
2017-11-28,10707.07
2017-11-29,10713.55
2017-11-30,10560.44
2017-12-01,10600.37
2017-12-04,10651.11
2017-12-05,10566.85
2017-12-06,10393.92
2017-12-07,10355.76
2017-12-08,10398.62
2017-12-11,10473.09
2017-12-12,10443.28
2017-12-13,10470.7
2017-12-14,10538.01
2017-12-15,10491.44
2017-12-18,10506.52
2017-12-19,10467.34
2017-12-20,10504.52
2017-12-21,10488.97
2017-12-22,10537.27
2017-12-25,10522.49
2017-12-26,10421.91
2017-12-27,10486.67
